customer_id,first_name,last_name,email,phone,age,income,registration_date,status,city,state,purchase_amount,loyalty_score
CUST_00213,Tom,Davis,tom.davis@gmail.com,555-565-8598,41,117261,2023-07-21,Active,Los Angeles,TX,857.55,35
CUST_00214,Anna,Anderson,anna.anderson@yahoo.com,999.492.6989,59,33782,2023-02-22,Inactive,Chicago,CA,1477.39,97
CUST_00215,Sarah,Davis,sarah.davis@gmail.com,555.581.9714,41,148910,2023-11-20,Active,Houston,CA,365.84,10
CUST_00216,David,Johnson,david.johnson@gmail.com,(999) 235-8764,69,149183,2022-11-30,Suspended,San Antonio,PA,1335.05,68
CUST_00217,Emma,Taylor,emma.taylor@gmail.com,789.391.8469,29,115814,2023-09-26,Inactive, Chicago ,PA,887.37,48
CUST_00218,Chris,Smith,chris.smith@invalid,999-125-7628,65,91507,2021-11-09,Suspended,San Diego,CA,1601.16,94
CUST_00219,Emma,Wilson,emma.wilson@gmail.com,555-556-6855,67,27955,2020-06-20,Pending,Los Angeles,CA,1214.1,8
CUST_00220,Lisa,Moore,lisa.moore@gmail.com,555.859.7809,64,500000,2022-04-28,Inactive,San Jose,AZ,1736.38,43
CUST_00221,anna,Moore,anna.moore@yahoo.com,456.396.9037,65,28517,2020-01-06,Inactive,Phoenix,CA,1335.17,37
CUST_00222,emma,Davis,emma.davis@gmail.com,555.743.8799,54,59018,2020-11-29,Active,Chicago,IL,115.25,47
CUST_00223,Lisa,Smith,lisa.smith@gmail.com,123.993.6180,62,95047,2023-04-02,Suspended,chicago,PA,829.87,21
CUST_00224,Mike,Anderson,mike.anderson@gmail.com,(999) 829-2867,37,43220,2022-06-24,Suspended, Chicago ,CA,1715.06,19
CUST_00225,David,Brown,david.brown@gmail.com,(555) 875-8065,76,33683,2021-09-09,Active,Los Angeles,TX,408.05,86
CUST_00226,Jane,Brown,jane.brown@gmail.com,999-683-2119,5,1000000,2020-01-09,Active,Houston,CA,1182.87,57
CUST_00227,Jane,Brown,jane.brown@yahoo.com,789.239.9123,20,89711,2020-08-24,Pending,Phoenix,CA,820.49,55
CUST_00228, Jane ,Taylor,jane.taylor@gmail.com,999-222-3348,80,51248,2023-05-03,Pending,Los Angeles,CA,1429.85,75
CUST_00229,Tom,Wilson,tom.wilson@yahoo.com,(123) 225-5107,49,48474,2022-02-22,Suspended,Chicago,CA,1044.7,64
CUST_00230,Sarah,Miller,sarah.miller@gmail.com,(123) 540-2951,53,127155,2021-09-12,Inactive,San Diego,TX,227.67,87
CUST_00231,Chris,Anderson,chris.anderson@gmail.com,555-884-5660,40,101541,2020-02-25,Suspended,san antonio,PA,122.33,32
CUST_00232,david,Thomas,david.thomas@gmail.com,(123) 571-7921,150,67260,2023-03-18,Active,San Diego,PA,1624.8,86
CUST_00233,Anna,Miller,anna.miller@yahoo.com,(999) 319-5708,55,69150,2021-07-13,Active,San Jose,TX,162.56,39
CUST_00234,David,Moore,david.moore@yahoo.com,999-742-9457,70,86249,2021-07-02,Pending,San Jose,TX,304.01,20
CUST_00235,David,Moore,david.moore@gmail.com,789-362-4868,69,85838,2022-09-21,Pending, San Antonio ,IL,67.99,36
CUST_00236, Mike ,Smith,mike.smith@yahoo.com,(123) 516-6954,71,126595,2022-12-11,Suspended,San Diego,CA,633.69,75
CUST_00237,Sarah,Moore,sarah.moore@yahoo.com,123-483-2850,5,118804,2022-01-23,Suspended,New York,NY,1327.82,7
CUST_00238,Sarah,Miller,sarah.miller@gmail.com,456-497-1128,73,145047,2022-06-17,Suspended,San Antonio,CA,1881.59,61
CUST_00239,Lisa,Moore,lisa.moore@gmail.com,999-855-6353,68,25403,2022-03-31,Inactive,Phoenix,IL,1429.99,99
CUST_00240,Mike,Thomas,mike.thomas@gmail.com,999-918-5616,42,1000000,2021-04-04,Active,New York,TX,,60
CUST_00241,Mike,Smith,mike.smith@yahoo.com,123-545-8433,73,59891,2021-08-12,Pending,San Antonio,CA,1649.94,94
CUST_00242,Tom,Brown,tom.brown@yahoo.com,7899926296,63,80481,2023-05-08,Suspended,los angeles,PA,,61
CUST_00243, Anna ,Thomas,anna.thomas@yahoo.com,789.366.3783,26,118094,2022-12-22,Pending,Chicago,IL,1947.01,36
CUST_00244,Tom,Miller,tom.miller@gmail.com,456-882-3478,29,59108,2020-11-30,Pending,San Antonio,CA,719.48,91
CUST_00245,Emma,Taylor,emma.taylor@gmail.com,456-942-5469,22,90288,2023-10-18,Active,philadelphia,CA,1184.77,14
CUST_00246,mike,Smith,mike.smith@invalid,999-437-1718,69,67358,2020-04-23,Active,Dallas,TX,487.76,99
CUST_00247,Jane,Smith,jane.smith@yahoo.com,123.853.6080,71,51197,2022-09-29,Pending,San Antonio,TX,850.85,48
CUST_00248,tom,Moore,tom.moore@yahoo.com,555.579.8165,26,64375,2021-05-24,Pending,Phoenix,NY,1026.2,53
CUST_00249,Anna, Miller,anna.miller@gmail.com,4564218454,34,145338,2021-01-18,Inactive,chicago,AZ,,14
CUST_00250,John,SMITH,john.smith@yahoo.com,(999) 843-8974,18,131950,2020-02-02,Inactive,New York,TX,1255.86,69
CUST_00251,David,Taylor,david.taylor@gmail.com,5553065830,18,136100,2023-12-31,Pending,San Antonio,CA,1998.06,5
CUST_00252,Emma,Anderson,emma.anderson@yahoo.com,9993747834,57,500000,2022-07-07,Pending,New York,CA,471.89,29
CUST_00253,Lisa,Thomas,lisa.thomas@gmail.com,555.918.3654,23,41920,2020-12-20,Inactive,Chicago,TX,,64
CUST_00254,sarah,ANDERSON,sarah.anderson@yahoo.com,9992234671,39,125843,2020-04-05,Suspended,Chicago,CA,1415.75,57
CUST_00255,Jane,Johnson,jane.johnson@gmail.com,4568455786,49,38014,2020-11-11,Suspended,Philadelphia,TX,837.34,99
CUST_00256,Emma,Wilson,emma.wilson@yahoo.com,4565237706,200,72418,2020-03-01,Pending,Chicago,TX,,11
CUST_00257, Tom ,Brown,tom.brown@gmail.com,999.838.6139,57,1000000,2022-04-07,Pending,Houston,CA,1397.97,84
CUST_00258,sarah,Miller,sarah.miller@gmail.com,999-195-9383,74,102660,2021-06-13,Inactive,Phoenix,CA,1684.75,34
CUST_00259,lisa,Johnson,lisa.johnson@gmail.com,4563913293,33,92692,2023-04-07,Inactive,Philadelphia,TX,173.07,8
CUST_00260,Mike,TAYLOR,mike.taylor@yahoo.com,789-751-7937,26,84993,2020-09-21,Active, Houston ,IL,,48
CUST_00261,Jane,Thomas,jane.thomas@gmail.com,(789) 483-5968,37,53256,2021-01-09,Pending,New York,NY,1150.39,73
CUST_00262,Lisa,Moore,lisa.moore@gmail.com,5554964814,20,500000,2021-07-22,Active,Chicago,AZ,256.33,72
CUST_00263,Anna,ANDERSON,anna.anderson@yahoo.com,(123) 774-9713,56,102187,2020-04-02,Pending,New York,NY,,41
CUST_00264,Jane,Johnson,jane.johnson@gmail.com,555.285.1445,38,142048,2021-10-25,Suspended,San Antonio,NY,1506.75,76
CUST_00265,Chris,Anderson,chris.anderson@gmail.com,555.667.2663,46,108335,2022-10-21,Inactive,Chicago,TX,853.27,72
CUST_00266,John,Taylor,john.taylor@yahoo.com,789.459.4485,65,34166,2021-09-07,Active,San Antonio,TX,,56
CUST_00267,Chris,Wilson,chris.wilson@gmail.com,7897611033,18,79154,2023-02-12,Pending,San Antonio,CA,1786.22,86
CUST_00268,Jane,Wilson,jane.wilson@yahoo.com,123.555.1153,63,36792,2023-06-10,Suspended,Houston,PA,990.75,91
CUST_00269,Sarah,Smith,sarah.smith@gmail.com,999-166-3101,64,50146,2023-10-20,Active,Dallas,CA,859.96,87
CUST_00270,John,Wilson,john.wilson@gmail.com,(123) 838-4678,39,99949,2020-02-21,Inactive,San Antonio,TX,628.5,81
CUST_00271,John,TAYLOR,john.taylor@gmail.com,(555) 344-6583,57,37539,2023-07-04,Pending,San Jose,NY,1781.27,89
CUST_00272,Mike,Smith,mike.smith@yahoo.com,999-970-7249,68,26390,2022-07-17,Pending,San Diego,CA,1305.33,87
CUST_00273,Emma,Anderson,emma.anderson@yahoo.com,4565318887,26,32928,2020-09-18,Suspended,San Jose,PA,1771.59,100
CUST_00274,Emma,Miller,emma.miller@gmail.com,(456) 619-1894,60,115680,2022-08-15,Suspended,San Jose,AZ,332.94,59
CUST_00275,John,TAYLOR,john.taylor@gmail.com,(789) 926-7158,53,63086,2022-06-20,Inactive,San Jose,NY,575.36,29
CUST_00276,Mike,Wilson,mike.wilson@gmail.com,456.412.8474,78,129729,2023-06-30,Pending,Los Angeles,IL,391.45,49
CUST_00277,Lisa,Thomas,lisa.thomas@yahoo.com,7899933071,23,128677,2023-09-20,Active,Chicago,TX,1042.6,23
CUST_00278,Lisa,Anderson,lisa.anderson@yahoo.com,9999834840,45,99890,2020-11-17,Suspended,Phoenix,CA,1042.45,30
CUST_00279,Emma,Anderson,emma.anderson@gmail.com,555.371.2243,50,35244,2021-07-20,Inactive,Los Angeles,TX,401.33,43
CUST_00280,David,Davis,david.davis@yahoo.com,1235151194,66,500000,2021-04-11,Inactive,Houston,TX,1447.8,60
CUST_00281,Jane,Wilson,jane.wilson@yahoo.com,123.412.1158,45,77870,2023-11-15,Suspended,Philadelphia,NY,,20
CUST_00282,Lisa,Thomas,lisa.thomas@invalid,4562116387,37,38672,2023-10-14,Inactive,New York,NY,148.29,50
CUST_00283,Sarah,MILLER,sarah.miller@yahoo.com,5555892126,5,51958,2021-09-26,Pending,San Diego,AZ,1009.93,88
CUST_00284,Sarah,Smith,sarah.smith@gmail.com,999.854.2492,63,76260,2023-06-09,Inactive,San Antonio,TX,1822.56,24
CUST_00285,Jane,MOORE,jane.moore@gmail.com,(123) 814-4559,67,84105,2020-12-03,Suspended,Houston,CA,1354.49,60
CUST_00286,Tom,DAVIS,tom.davis@yahoo.com,555-184-9985,35,47359,2020-02-06,Active,Chicago,TX,1346.07,2
CUST_00287, Mike ,Taylor,mike.taylor@yahoo.com,(999) 756-2684,67,57728,2022-02-06,Inactive,houston,NY,392.38,86
CUST_00288,Jane,BROWN,jane.brown@yahoo.com,999.223.4807,18,66450,2020-01-25,Pending,Houston,AZ,744.27,9
CUST_00289,Tom,Miller,tom.miller@yahoo.com,999.746.7366,66,66676,2023-09-26,Pending,Los Angeles,CA,1026.94,95
CUST_00290,Anna,Smith,anna.smith@yahoo.com,9993063484,20,120067,2023-05-09,Pending,Philadelphia,NY,1955.36,83
CUST_00291,John,Davis,john.davis@yahoo.com,(456) 920-4644,49,50226,2020-04-16,Inactive,Houston,TX,1864.31,31
CUST_00292,Tom,Taylor,tom.taylor@gmail.com,555-378-8883,45,121328,2022-06-06,Inactive,san diego,CA,1843.85,77
CUST_00293,Chris,Brown,chris.brown@gmail.com,456.294.1068,77,76727,2022-02-03,Pending,San Diego,CA,87.27,16
CUST_00294,Anna,Brown,anna.brown@gmail.com,555-813-1945,76,107700,2023-12-18,Active,Chicago,IL,1208.28,85
CUST_00295,John,Johnson,john.johnson@yahoo.com,9996129735,64,139871,2020-07-01,Active,San Jose,IL,426.96,96
CUST_00296, David ,Smith,david.smith@gmail.com,789-274-3890,50,500000,2023-03-07,Inactive,Chicago,TX,1805.52,53
CUST_00297,Anna,Johnson,anna.johnson@gmail.com,(999) 340-8829,51,74239,2023-05-19,Suspended,San Diego,TX,1366.9,44
CUST_00298,Sarah,Wilson,sarah.wilson@gmail.com,555.126.3013,5,106048,2023-11-06,Pending,Dallas,PA,726.81,6
CUST_00299,Lisa,Taylor,lisa.taylor@yahoo.com,(555) 774-2645,68,134098,2023-10-10,Pending,Chicago,CA,489.39,28
CUST_00300,Jane,Johnson,jane.johnson@yahoo.com,4567813224,62,54334,2023-03-25,Active,Philadelphia,TX,1572.31,56
CUST_00301,Sarah,MILLER,sarah.miller@yahoo.com,123-230-6134,80,126093,2022-01-17,Inactive,Dallas,CA,1081.2,59
CUST_00302,David,Davis,david.davis@yahoo.com,123-416-9230,63,5000,2021-11-13,Inactive,Houston,TX,114.61,100
CUST_00303,Emma,Moore,emma.moore@gmail.com,555.500.2176,30,96828,2022-03-17,Active,Chicago,NY,1422.08,59
CUST_00304,Anna,Brown,anna.brown@gmail.com,(123) 470-2670,80,148871,2020-04-17,Active,Dallas,IL,813.95,5
CUST_00305,Tom,Taylor,tom.taylor@yahoo.com,(123) 896-8596,25,112659,2022-11-09,Inactive,New York,CA,1493.26,76
CUST_00306,Emma,Moore,emma.moore@gmail.com,(555) 932-1323,31,5000,2021-01-05,Inactive,New York,CA,1154.41,84
CUST_00307,Chris,MILLER,chris.miller@gmail.com,5559015807,49,93506,2021-12-22,Inactive, Los Angeles ,NY,606.42,28
CUST_00308,Anna,Anderson,anna.anderson@gmail.com,555-509-8472,22,60310,2023-07-20,Inactive,Philadelphia,TX,845.18,20
CUST_00309,tom,Moore,tom.moore@gmail.com,123.896.5476,42,5000,2022-02-14,Active,Los Angeles,AZ,1615.53,13
CUST_00310,Anna,Miller,anna.miller@gmail.com,789-664-7597,27,121393,2021-07-01,Active,Philadelphia,CA,921.0,57
CUST_00311,Emma,Anderson,emma.anderson@gmail.com,(123) 412-7660,78,100407,2020-04-27,Active,Phoenix,NY,,55
CUST_00312,Mike,Taylor,mike.taylor@gmail.com,456-831-7962,200,1000000,2023-11-01,Active,San Jose,TX,,23
CUST_00313,Mike,ANDERSON,mike.anderson@invalid,7893975901,31,107729,2023-03-10,Pending,Houston,TX,80.5,60
CUST_00314,Emma,Smith,emma.smith@yahoo.com,456-109-2660,76,45398,2023-09-06,Suspended,Houston,PA,372.54,35
CUST_00315,Emma,Taylor,emma.taylor@gmail.com,456-236-7464,79,59838,2020-08-31,Pending,San Diego,IL,1531.14,52
CUST_00316, Tom ,Brown,tom.brown@yahoo.com,4563965623,45,44987,2022-11-13,Inactive,Houston,AZ,,32
CUST_00317,Tom,Davis,tom.davis@gmail.com,999-334-2973,45,51167,2020-07-05,Active,San Antonio,TX,857.89,8
CUST_00318,John,Miller,john.miller@yahoo.com,(456) 141-1008,34,500000,2021-11-15,Suspended, los angeles ,TX,269.31,47
CUST_00319,Lisa,Thomas,lisa.thomas@yahoo.com,456.297.8303,48,5000,2022-12-28,Inactive,New York,AZ,,98
CUST_00320,Chris,Wilson,chris.wilson@gmail.com,(999) 909-1358,62,131762,2022-03-25,Pending,Dallas,IL,1023.46,72
CUST_00321,Tom,Thomas,tom.thomas@yahoo.com,999.365.5971,53,54350,2020-04-03,Inactive,phoenix,AZ,,35
CUST_00322,John,Davis,john.davis@yahoo.com,(789) 185-9999,32,61659,2020-12-27,Suspended,New York,CA,1494.08,49
CUST_00323,David,Thomas,david.thomas@yahoo.com,5555902535,29,48083,2021-01-21,Pending, Chicago ,IL,,51
CUST_00324,Sarah,Johnson,sarah.johnson@yahoo.com,(456) 844-1193,59,5000,2021-05-23,Active,Phoenix,NY,28.7,14
CUST_00325,Lisa,Johnson,lisa.johnson@gmail.com,(456) 349-1915,36,141189,2022-04-30,Inactive, New York ,TX,713.09,37
CUST_00326,Tom,Johnson,tom.johnson@gmail.com,789.719.3475,61,142062,2023-09-28,Suspended,San Jose,CA,1003.51,48
CUST_00327,Jane,Smith,jane.smith@gmail.com,555.844.5562,5,71217,2021-10-15,Pending,San Antonio,CA,673.6,84
CUST_00328,Tom,Moore,tom.moore@gmail.com,(555) 639-4593,48,5000,2020-05-02,Suspended,Philadelphia,IL,296.84,71
CUST_00329,Tom,Davis,tom.davis@gmail.com,1237782208,73,44252,2022-01-18,Inactive, Los Angeles ,TX,373.02,96
CUST_00330,Chris,Miller,chris.miller@gmail.com,1231117494,74,118245,2021-06-12,Suspended,Houston,CA,1956.07,17
CUST_00331,tom,Thomas,tom.thomas@gmail.com,555.947.7233,30,38683,2020-06-08,Suspended,San Jose,TX,1087.72,9
CUST_00332,John,Miller,john.miller@gmail.com,123.422.2527,79,50543,2021-10-06,Pending,Philadelphia,CA,1794.06,65
CUST_00333,Mike,Smith,mike.smith@gmail.com,555.320.3307,26,72227,2023-06-30,Pending,New York,TX,1994.05,78
CUST_00334,Mike,Thomas,mike.thomas@gmail.com,123.273.5843,40,48486,2023-12-26,Pending,Phoenix,CA,289.49,16
CUST_00335,Emma,Smith,emma.smith@gmail.com,999.798.7769,61,109392,2020-04-26,Inactive,dallas,AZ,1144.57,10
CUST_00336,Emma,Johnson,emma.johnson@gmail.com,1234246610,65,61487,2022-07-19,Active,Dallas,TX,72.33,77
CUST_00337,John,Wilson,john.wilson@yahoo.com,5551705487,73,139201,2022-05-09,Inactive,Phoenix,TX,1508.82,22
CUST_00338,Tom,Taylor,tom.taylor@yahoo.com,(555) 942-1162,47,500000,2021-10-10,Active,San Antonio,CA,,17
CUST_00339,anna,Johnson,anna.johnson@yahoo.com,456.479.6960,73,90422,2023-08-21,Pending,San Antonio,TX,1948.4,43
CUST_00340,Mike,Taylor,mike.taylor@yahoo.com,5551911269,65,146533,2023-01-20,Active,San Diego,AZ,,28
CUST_00341,Emma,Anderson,emma.anderson@invalid,555.900.4668,34,143315,2022-04-29,Inactive,New York,NY,1583.12,67
CUST_00342,Anna,Wilson,anna.wilson@invalid,456-948-1845,38,82331,2021-04-18,Active,Chicago,TX,1258.36,34
CUST_00343,Mike,WILSON,mike.wilson@gmail.com,999-125-3138,52,120199,2022-02-13,Suspended,New York,NY,1162.92,14
CUST_00344,Anna,Johnson,anna.johnson@gmail.com,456-602-1359,42,108040,2022-07-12,Inactive,Chicago,CA,1711.07,16
CUST_00345, Lisa ,Taylor,lisa.taylor@gmail.com,(999) 130-9781,19,53804,2020-06-19,Inactive,Phoenix,CA,1107.48,38
CUST_00346,Emma,Moore,emma.moore@yahoo.com,7898398992,45,60608,2021-10-14,Active,San Jose,PA,1269.07,9
CUST_00347,John,Anderson,john.anderson@invalid,999.284.6286,31,73754,2020-10-24,Suspended,los angeles,PA,1139.26,42
CUST_00348,Chris,Johnson,chris.johnson@yahoo.com,(123) 687-7909,49,60968,2022-05-12,Active,Los Angeles,CA,1157.06,37
CUST_00349,Anna,Smith,anna.smith@yahoo.com,123.197.7800,40,97935,2021-10-03,Pending,san jose,CA,1285.78,16
CUST_00350, anna ,JOHNSON,anna.johnson@yahoo.com,(555) 331-3788,73,140778,2020-03-29,Active,New York,PA,1585.34,49
CUST_00351,Mike,Brown,mike.brown@yahoo.com,5553468830,150,88269,2021-04-07,Active,Phoenix,PA,1747.02,85
CUST_00352,sarah,Johnson,sarah.johnson@gmail.com,5558786108,72,144816,2020-09-23,Inactive,Philadelphia,CA,1562.24,25
CUST_00353,Tom,Brown,tom.brown@gmail.com,1235879698,25,5000,2021-12-26,Pending,Houston,TX,888.27,48
CUST_00354,Tom,Moore,tom.moore@gmail.com,(123) 797-1817,33,38242,2021-07-18,Inactive,San Jose,TX,1470.51,89
CUST_00355,Sarah,Brown,sarah.brown@gmail.com,(999) 817-8811,39,43590,2020-01-27,Pending,San Antonio,AZ,,22
CUST_00356, John ,Thomas,john.thomas@gmail.com,(123) 680-5762,69,84325,2022-10-01,Suspended,Dallas,PA,1657.22,39
CUST_00357,Chris,Thomas,chris.thomas@gmail.com,456.131.5003,23,74516,2023-08-01,Active,Phoenix,CA,,68
CUST_00358,Lisa,Wilson,lisa.wilson@gmail.com,(789) 954-3014,61,114249,2020-11-03,Suspended,San Jose,CA,1601.57,2
CUST_00359,Sarah, Miller,sarah.miller@yahoo.com,(123) 357-3256,27,5000,2022-06-03,Active,Phoenix,PA,1360.22,50
CUST_00360,Jane,Miller,jane.miller@yahoo.com,(456) 799-4268,77,96543,2021-01-10,Pending,san antonio,PA,1373.47,46
CUST_00361, Tom ,Taylor,tom.taylor@invalid,555.905.4975,52,140055,2021-08-23,Active,San Antonio,CA,1751.07,59
CUST_00362,Jane,Smith,jane.smith@gmail.com,789-224-9369,79,54300,2023-10-15,Inactive,Phoenix,NY,1251.09,26
CUST_00363,John,Brown,john.brown@yahoo.com,555.514.8925,61,111266,2023-06-17,Active, San Antonio ,IL,1318.36,22
CUST_00364,Chris,Davis,chris.davis@yahoo.com,555.933.7960,54,101092,2021-09-12,Active,San Jose,PA,,60
CUST_00365,emma,Miller,emma.miller@yahoo.com,9994606558,68,127886,2023-09-10,Suspended,san antonio,CA,948.79,85
CUST_00366,Chris,Anderson,chris.anderson@yahoo.com,1237812740,48,55347,2021-04-29,Active,Chicago,TX,,8
CUST_00367,Jane,SMITH,jane.smith@yahoo.com,7893005136,36,122275,2020-11-27,Pending,Dallas,CA,1920.07,13
CUST_00368,Mike,Smith,mike.smith@yahoo.com,999.684.8761,53,130066,2020-05-17,Pending,San Antonio,CA,1566.95,39
CUST_00369, emma ,Davis,emma.davis@yahoo.com,555.394.2225,21,141891,2020-08-15,Pending, Phoenix ,TX,675.74,98
CUST_00370,Sarah,Anderson,sarah.anderson@gmail.com,999-454-2159,20,90089,2022-11-05,Inactive,Philadelphia,TX,120.16,100
CUST_00371,Sarah, Anderson,sarah.anderson@gmail.com,(555) 812-3051,80,500000,2021-01-31,Suspended,San Antonio,CA,461.98,96
CUST_00372,chris,Thomas,chris.thomas@gmail.com,5553993125,25,35011,2021-05-27,Inactive,San Diego,TX,612.41,47
CUST_00373,David,Davis,david.davis@yahoo.com,999-180-4335,64,43607,2020-03-14,Inactive,San Diego,CA,1674.29,35
CUST_00374,Tom,MILLER,tom.miller@yahoo.com,(555) 554-1727,20,70587,2020-02-23,Suspended,Phoenix,NY,1660.19,56
CUST_00375,John,Johnson,john.johnson@invalid,999-686-9501,18,114469,2021-07-15,Active,Houston,CA,1234.94,47
CUST_00376,david,Thomas,david.thomas@gmail.com,1237534569,78,142577,2023-06-03,Suspended,Los Angeles,AZ,994.91,30
CUST_00377,Mike,Thomas,mike.thomas@gmail.com,(789) 142-4734,40,91445,2022-06-27,Active,dallas,CA,1647.16,54
CUST_00378,Tom,Miller,tom.miller@yahoo.com,(555) 401-1510,69,118817,2022-11-06,Suspended,Houston,IL,1995.66,11
CUST_00379,Sarah,Thomas,sarah.thomas@yahoo.com,999.775.9592,71,144415,2021-05-14,Suspended,Houston,TX,1498.89,15
CUST_00380,Emma,Moore,emma.moore@yahoo.com,555-335-3052,68,66136,2020-08-29,Active,San Antonio,CA,1764.07,26
CUST_00381,Emma,Smith,emma.smith@gmail.com,1236279672,40,116347,2023-02-14,Inactive,Phoenix,PA,1237.09,93
CUST_00382,Lisa,Taylor,lisa.taylor@yahoo.com,4567908430,29,102080,2021-07-26,Active,Houston,CA,1055.14,66
CUST_00383,Tom,Miller,tom.miller@yahoo.com,(456) 540-9505,49,141044,2020-12-12,Suspended,Phoenix,TX,290.6,27
CUST_00384,chris,Brown,chris.brown@gmail.com,1236333067,25,145479,2020-09-02,Pending,San Antonio,IL,,94
CUST_00385,Lisa,Johnson,lisa.johnson@gmail.com,999.139.8100,53,140025,2023-07-06,Active,New York,TX,537.92,20
CUST_00386,Mike,Taylor,mike.taylor@yahoo.com,123.827.3918,58,108586,2021-12-15,Pending,Dallas,AZ,1751.33,86
CUST_00387,Tom,Thomas,tom.thomas@yahoo.com,7892183886,200,116353,2022-03-26,Inactive,San Diego,CA,477.37,38
CUST_00388,sarah,Moore,sarah.moore@gmail.com,555.845.4587,32,46828,2023-01-02,Inactive,Los Angeles,PA,1084.14,93
CUST_00389,Tom,Johnson,tom.johnson@gmail.com,456.958.9776,76,79184,2021-03-17,Inactive, new york ,TX,801.9,63
CUST_00390,david, Miller,david.miller@yahoo.com,5551782210,65,104281,2020-11-06,Active,San Jose,CA,,42
CUST_00391,John,Miller,john.miller@gmail.com,123-674-5563,49,149709,2022-02-02,Active,San Diego,TX,899.7,62
CUST_00392,David,Wilson,david.wilson@yahoo.com,(999) 355-2374,34,122060,2021-11-22,Inactive,New York,TX,,35
CUST_00393,Chris,Taylor,chris.taylor@gmail.com,123-816-2269,25,82357,2020-08-20,Active,San Antonio,TX,1500.5,71
CUST_00394,John,Miller,john.miller@gmail.com,789.635.4349,31,1000000,2020-10-04,Inactive,Dallas,PA,309.19,9
CUST_00395,John,Miller,john.miller@yahoo.com,999.453.1231,73,120593,2021-09-18,Suspended,San Jose,TX,1322.14,10
CUST_00396,Jane,Davis,jane.davis@yahoo.com,789-926-8756,69,43786,2020-12-03,Pending,New York,NY,1616.4,55
CUST_00397,Lisa,Miller,lisa.miller@gmail.com,789-424-9694,53,116108,2021-05-28,Active,Dallas,IL,737.72,60
CUST_00398,Lisa,Moore,lisa.moore@gmail.com,123.299.1091,41,1000000,2020-01-27,Suspended,New York,TX,1394.04,33
CUST_00399,John,Thomas,john.thomas@gmail.com,555-926-2702,26,134322,2020-09-01,Active,San Diego,CA,,36
CUST_00400,Sarah,Thomas,sarah.thomas@gmail.com,(999) 839-7000,66,120545,2021-06-30,Active,Chicago,TX,824.41,82
CUST_00401,John,Miller,john.miller@gmail.com,(555) 190-2904,68,108616,2022-02-06,Pending,Los Angeles,AZ,1288.21,25
CUST_00402,mike,Miller,mike.miller@gmail.com,4563702514,41,109125,2022-12-07,Pending,chicago,TX,1141.74,90
CUST_00403,David,Davis,david.davis@gmail.com,4566294054,55,98894,2022-02-12,Active,Philadelphia,NY,956.24,44
CUST_00404,Jane,Brown,jane.brown@yahoo.com,555.584.4990,43,146764,2021-04-24,Active,San Antonio,CA,66.82,66
CUST_00405,David,Thomas,david.thomas@gmail.com,7899206670,47,44331,2021-02-14,Inactive,Phoenix,TX,1451.03,20
CUST_00406,Lisa,Smith,lisa.smith@yahoo.com,555.881.2569,26,67875,2021-08-02,Pending,San Jose,CA,1940.75,4
CUST_00407,Anna,Brown,anna.brown@yahoo.com,1233165946,42,80798,2020-11-04,Suspended,Phoenix,NY,1910.48,23
CUST_00408,Chris,JOHNSON,chris.johnson@yahoo.com,1231118964,21,58901,2023-07-22,Active,San Jose,TX,952.36,43
CUST_00409,Lisa,Johnson,lisa.johnson@gmail.com,7895451795,25,85325,2022-01-21,Active,San Jose,PA,1536.0,4
CUST_00410,Mike,MILLER,mike.miller@gmail.com,123-354-3871,45,70270,2022-07-27,Inactive, Dallas ,PA,302.03,93
CUST_00411,Jane,Moore,jane.moore@gmail.com,456.956.8101,200,136967,2021-05-14,Active,Philadelphia,TX,1380.84,24
CUST_00412,John, Thomas,john.thomas@yahoo.com,456.199.4626,57,118327,2023-06-01,Pending,San Jose,TX,1860.45,2
CUST_00413,Lisa,Wilson,lisa.wilson@gmail.com,(555) 361-7601,51,63249,2021-10-07,Pending,san diego,IL,1134.14,54
CUST_00414,John,Miller,john.miller@yahoo.com,1232823606,40,79811,2023-05-12,Suspended,Philadelphia,PA,1069.69,29
CUST_00415,Emma,Taylor,emma.taylor@gmail.com,7894927850,58,54385,2020-10-10,Active,San Jose,NY,507.38,73
CUST_00416,jane,Wilson,jane.wilson@gmail.com,456.279.8736,22,52132,2023-03-28,Pending,San Diego,TX,1945.88,65
CUST_00417,Anna,Wilson,anna.wilson@yahoo.com,(555) 987-9515,56,95014,2020-02-18,Pending,San Diego,TX,1453.05,6
CUST_00418,Chris,Taylor,chris.taylor@yahoo.com,1232454982,24,115926,2020-05-31,Pending,San Diego,PA,894.9,58
CUST_00419,Anna,Miller,anna.miller@gmail.com,789.681.5992,69,44205,2023-05-29,Suspended,San Antonio,TX,305.24,2
CUST_00420,Chris,Anderson,chris.anderson@yahoo.com,7899919605,75,112653,2020-05-12,Suspended,Houston,AZ,1460.24,16
CUST_00421,Lisa,Taylor,lisa.taylor@yahoo.com,(999) 333-4318,79,122158,2023-01-06,Active,New York,TX,1481.48,89
CUST_00422, Sarah ,Davis,sarah.davis@gmail.com,456-235-9561,55,37880,2023-01-04,Active,Philadelphia,CA,175.94,26
CUST_00423, Anna ,Davis,anna.davis@yahoo.com,555.100.5124,29,88344,2022-11-19,Suspended,Phoenix,PA,1126.92,40
